8.717184292479224439e+00,7.267171969148597199e+00
7.324693331732388124e+00,8.825594688443858971e+00
6.525456599042368744e+00,7.152472061966462569e+00
6.862081697443582762e+00,7.520584819515861774e+00
7.524939568162180237e+00,5.878383389741689058e+00
6.642164167360448346e+00,9.163067515555843201e+00
6.271795082483826889e+00,8.694886107564361311e+00
6.357913545066018024e+00,6.414836630987369226e+00
6.682952343106935089e+00,5.977508183216783344e+00
5.780998570874368525e+00,7.431555238989565382e+00
6.948019657772423585e+00,5.830632752661050411e+00
7.694027309927455427e+00,6.290909966068878312e+00
6.876402243621293486e+00,6.588741953411449082e+00
8.773617091997570228e+00,6.013068095881489938e+00
7.272692535400808289e+00,6.468192549873790220e+00
6.787041785879234901e+00,5.169358872328444932e+00
6.526787560962259427e+00,5.774097169091501058e+00
6.686498921239740767e+00,5.400828045903760533e+00
8.621673883755912371e+00,6.725052717438281924e+00
7.717949267837925120e+00,6.326384291766294687e+00
4.878187084441343302e+00,7.363186083047946084e+00
6.757415569069603833e+00,8.074171823775929013e+00
6.173188780607863357e+00,6.299481472174210950e+00
5.722543007400664905e+00,7.190027063200636448e+00
7.318062529615760425e+00,6.707910849192647795e+00
3.454608133770834311e+00,4.504510932403751333e-01
2.120485366768739333e+00,4.423425341717558190e+00
4.660517389596620319e+00,3.922063741899874056e+00
2.389361225219303719e+00,2.487759115914363051e+00
4.144804315541550821e+00,3.166162253882598865e+00
3.751291970314102553e+00,1.140857869785428802e+00
3.821513075648664159e+00,2.566291884489164232e+00
2.479616852836056040e+00,3.213701318504561311e+00
3.303456729783242452e+00,3.750158771481117093e+00
2.830016084767700502e+00,2.254049651377828312e+00
1.719438718612212647e+00,2.535942934190406284e+00
2.120311659279218386e+00,2.736113247599932130e+00
3.185875341676436712e+00,1.381796607714368852e+00
2.397383620160311590e+00,3.523182916511503837e+00
3.406446086129561568e+00,2.267223877375511787e+00
4.575070909332524138e+00,1.792211487666668379e+00
3.614541250526739802e+00,3.568889796220574784e+00
2.183130077012796821e+00,2.052806328365723854e+00
2.939274924578507253e+00,4.200600423734672795e+00
2.323306739150950317e+00,2.941826605140726691e+00
2.775902675110164086e+00,2.805718260407550346e+00
3.112101170757480606e+00,3.275306485084502839e+00
4.481662724977057977e+00,4.646871163263211812e+00
2.867494591563136019e+00,2.856516297159807927e+00
2.461971288150429871e+00,3.406239467513553443e+00
3.196097071198313877e+00,7.612384332518142394e+00
1.821918994559030391e+00,7.474185653395023721e+00
4.446774302002735269e+00,7.213056454976545240e+00
5.068163006304602369e+00,8.126300442738793706e+00
3.956806128536019429e+00,7.278322291370066921e+00
4.073316800365873291e+00,6.674050295362902396e+00
3.146662621620813560e+00,7.249228085959372514e+00
2.310714265995053029e+00,8.693571495710925134e+00
3.889506669197071886e+00,6.710846035926933517e+00
4.510787115995542607e+00,5.933466488444492981e+00
2.185332068680362116e+00,6.015144710798630889e+00
3.592408099604952554e+00,8.090218413239664841e+00
2.803392788524256218e+00,5.970977693848892542e+00
2.203027010410608444e+00,6.743176691901194175e+00
3.751058789317824882e+00,9.077044744576420854e+00
2.246265366786476037e+00,7.336669151113918375e+00
4.334812096347690158e+00,7.569390393228348834e+00
2.658128591103571914e+00,7.032158669844088550e+00
3.649255221369245739e+00,9.607835586600199207e+00
3.426246681681304196e-01,7.130119431719148082e+00
1.566839777847083948e+00,6.191482502698766766e+00
2.278333557010356891e-01,6.552504343380345375e+00
3.396890867331375130e+00,7.250419040717081209e+00
2.463907282448656755e+00,4.757715318813001026e+00
2.793734300958328642e+00,6.983656817673022488e+00
8.276372861648816581e+00,2.458783796763218898e+00
6.584947408780240430e+00,2.503146900634209082e+00
9.462953354905788927e+00,2.144549276599771570e+00
5.624474247118849135e+00,3.311550057223029420e+00
7.962947548043622703e+00,2.723522737103565294e+00
7.119209404057565749e+00,1.555587287676875929e+00
6.292096084169232384e+00,2.324352325188100199e+00
7.239456679924482607e+00,3.833377430964026278e+00
7.445707781632570743e+00,2.391957999342029684e+00
7.002703750207271760e+00,2.678745685160347723e+00
7.351489689142719719e+00,3.409346158431858509e+00
7.552493413358342345e+00,2.332412564368058661e+00
6.832674304270724974e+00,2.977085981896469224e+00
8.174179293805190483e+00,2.333598813583327214e+00
6.652168476317616985e+00,6.198539592532825715e-01
7.195488192251168869e+00,3.482045501293957734e+00
7.437271411279422928e+00,2.629846066903183122e+00
5.584444855414032460e+00,4.770569258472741048e+00
8.195895939662706908e+00,3.362204898464010938e+00
7.554152963532877685e+00,6.470352604812281250e+00
6.893711578503966209e+00,4.575237824250010021e+00
8.875033758952151075e+00,4.324097843727792601e+00
6.689704744677457349e+00,2.338413897984026768e+00
8.097458274620905172e+00,4.623789597148051378e+00
7.083135096826218557e+00,2.340912898676176912e+00
